FrameUs,ADC,SyncUs,MagnetUs
1789596,308,,
1789996,307,,
1790396,308,,
1790796,307,,
1791196,307,,
1791600,307,,
1791996,306,,
1792396,307,,
1792796,307,,
1793196,306,,
1793600,307,,
1793996,306,,
1794396,307,,
1794800,306,,
1795200,305,,
1795600,307,,
1795996,305,,
1796396,306,,
1796800,305,,
1797200,305,,
1797596,305,,
1797996,305,,
1798396,305,,
1798800,305,,
1799192,305,,
1799596,306,,
1799996,305,,
1800396,306,,
1800800,305,,
1801196,307,,
1801596,306,,
1802000,306,,
1802400,307,,
1802800,306,,
1803196,306,,
1803596,307,,
1804000,307,,
1804400,306,,
1804800,306,,
1805196,306,,
1805596,306,,
1806000,306,,
1806404,307,,
1806800,306,,
1807196,306,,
1807596,306,,
1808000,305,,
1808392,306,,
1808800,306,,
1809200,307,,
1809600,306,,
1809996,306,,
1810400,307,,
1810800,306,,
1811200,307,,
1811600,306,,
1811996,307,,
1812400,306,,
1812800,307,,
1813196,307,,
1813600,307,,
1813996,307,,
1814400,308,,
1814800,308,,
1815196,307,,
1815596,308,,
1816000,308,,
1816396,308,,
1816796,308,,
1817200,308,,
1817608,308,,
1818000,307,,
1818396,307,,
1818796,307,,
1819200,307,,
1819596,308,,
1819996,307,,
1820396,308,,
1820796,308,,
1821200,308,,
1821596,307,,
1821996,306,,
1822396,307,,
1822796,307,,
1823200,307,,
1823596,308,,
1823996,308,,
1824400,308,,
1824796,308,,
1825196,308,,
1825600,309,,
1826000,308,,
1826396,308,,
1826796,308,,
1827196,308,,
1827600,308,,
1828000,308,,
1828396,308,,
1828800,308,,
1829196,307,,
1829600,308,,
1830000,306,,
1830396,307,,
1830800,307,,
1831200,307,,
1831600,308,,
1832004,306,,
1832396,308,,
1832800,307,,
1833200,308,,
1833600,307,,
1833992,307,,
1834400,308,,
1834796,307,,
1835196,308,,
1835600,306,,
1836000,307,,
1836400,307,,
1836796,307,,
1837196,307,,
1837600,308,,
1838000,308,,
1838400,308,,
1838796,306,,
1839196,307,,
1839600,307,,
1839996,308,,
1840396,308,,
1840796,308,,
1841196,308,,
1841596,308,,
1842000,309,,
1842400,308,,
1842800,307,,
1843196,309,,
1843596,308,,
1844000,308,,
1844400,308,,
1844796,308,,
1845196,308,,
1845596,307,,
1846000,308,,
1846400,308,,
1846796,308,,
1847196,308,,
1847596,309,,
1848000,309,,
1848400,307,,
1848796,309,,
1849200,307,,
1849600,308,,
1850000,308,,
1850392,308,,
1850796,308,,
1851200,308,,
1851600,308,,
1852000,308,,
1852396,307,,
1852796,307,,
1853200,307,,
1853600,307,,
1853996,308,,
1854396,307,,
1854796,307,,
1855200,306,,
1855600,307,,
1855996,307,,
1856396,307,,
1856796,307,,
1857200,307,,
1857604,306,,
1857996,306,,
1858400,306,,
1858800,305,,
1859200,305,,
1859592,306,,
1860000,306,,
1860396,306,,
1860796,306,,
1861196,307,,
1861600,306,,
1862000,306,,
1862396,306,,
1862796,307,,
1863196,308,,
1863600,308,,
1864000,307,,
1864396,308,,
1864796,308,,
1865200,307,,
1865600,307,,
1866000,307,,
1866396,307,,
1866796,308,,
1867196,308,,
1867596,308,,
1867996,308,,
1868400,308,,
1868796,308,,
1869196,307,,
1869600,308,,
1869996,308,,
1870400,308,,
1870796,308,,
1871196,308,,
1871600,309,,
1872000,308,,
1872400,308,,
1872796,309,,
1873196,308,,
1873600,308,,
1874000,308,,
1874400,308,,
1874796,307,,
1875196,307,,
1875600,308,,
1875992,308,,
1876396,307,,
1876796,308,,
1877196,308,,
1877600,307,,
1877996,308,,
1878396,308,,
1878796,308,,
1879196,308,,
1879600,307,,
1879996,308,,
1880396,308,,
1880800,307,,
1881200,308,,
1881600,308,,
1881996,307,,
1882396,308,,
1882800,308,,
1883204,308,,
1883596,308,,
1883996,308,,
1884396,307,,
1884800,307,,
1885192,307,,
1885600,307,,
1886000,307,,
1886400,308,,
1886796,308,,
1887200,308,,
1887600,309,,
1888000,308,,
1888400,309,,
1888796,309,,
1889200,309,,
1889600,309,,
1889996,309,,
1890396,308,,
1890796,308,,
1891200,308,,
1891600,308,,
1891996,307,,
1892396,309,,
1892800,308,,
1893196,308,,
1893596,308,,
1894000,306,,
1894396,308,,
1894800,307,,
1895196,307,,
1895596,307,,
1896000,307,,
1896396,307,,
1896796,307,,
1897196,307,,
1897596,306,,
1898000,307,,
1898396,306,,
1898796,305,,
1899200,306,,
1899596,305,,
1900000,306,,
1900396,306,,
1900796,305,,
1901200,307,,
1901596,305,,
1901996,306,,
1902400,307,,
1902800,306,,
1903196,307,,
1903596,307,,
1903996,307,,
1904400,306,,
1904800,306,,
1905196,307,,
1905600,306,,
1906000,307,,
1906400,306,,
1906800,306,,
1907196,306,,
1907600,306,,
1908000,306,,
1908400,305,,
1908804,306,,
1909196,307,,
1909600,306,,
1910000,306,,
1910396,307,,
1910796,306,,
1911200,306,,
1911596,305,,
1911996,306,,
1912400,306,,
1912800,307,,
1913200,306,,
1913596,306,,
1913996,307,,
1914400,307,,
1914800,306,,
1915200,306,,
1915596,306,,
1915996,305,,
1916400,305,,
1916796,306,,
1917196,305,,
1917596,305,,
1917996,306,,
1918396,307,,
1918800,306,,
1919200,306,,
1919600,306,,
1919996,306,,
1920396,306,,
1920800,306,,
1921200,307,,
1921600,307,,
1921996,308,,
1922396,308,,
1922800,308,,
1923200,307,,
1923596,308,,
1924000,306,,
1924396,306,,
1924800,306,,
1925200,305,,
1925596,306,,
1926000,306,,
1926400,307,,
1926800,306,,
1927192,306,,
1927596,306,,
1928000,306,,
1928400,306,,
1928800,306,,
1929196,306,,
1929596,307,,
1930000,307,,
1930400,307,,
1930796,307,,
1931196,307,,
1931596,307,,
1932000,306,,
1932400,306,,
1932796,306,,
1933200,306,,
1933596,307,,
1934000,306,,
1934404,306,,
1934796,306,,
1935200,306,,
1935600,306,,
1936000,306,,
1936392,305,,
1936800,306,,
1937196,305,,
1937596,306,,
1937996,305,,
1938400,306,,
1938800,306,,
1939196,307,,
1939596,305,,
1940000,306,,
1940400,307,,
1940800,307,,
1941196,308,,
1941596,307,,
1942000,307,,
1942400,307,,
1942800,307,,
1943196,307,,
1943596,307,,
1943996,307,,
1944396,308,,
1944796,307,,
1945200,308,,
1945596,308,,
1945996,308,,
1946400,307,,
1946800,307,,
1947200,307,,
1947596,307,,
1947996,307,,
1948400,307,,
1948800,306,,
1949200,305,,
1949596,307,,
1949996,307,,
1950400,307,,
1950800,307,,
1951200,307,,
1951596,307,,
1951996,307,,
1952400,307,,
1952792,307,,
1953196,307,,
1953596,307,,
1953996,308,,
1954400,308,,
1954796,307,,
1955196,307,,
1955600,308,,
1955996,308,,
1956400,308,,
1956796,308,,
1957196,308,,
1957600,308,,
1958000,308,,
1958400,308,,
1958796,306,,
1959196,306,,
1959600,307,,
1960004,308,,
1960400,307,,
1960796,307,,
1961196,308,,
1961600,309,,
1961992,309,,
1962400,309,,
1962800,309,,
1963200,310,,
1963596,310,,
1964000,309,,
1964400,310,,
1964800,309,,
1965200,309,,
1965596,310,,
1966000,309,,
1966400,310,,
1966796,311,,
1967196,310,,
1967596,310,,
1968000,309,,
1968400,310,,
1968796,310,,
1969196,309,,
1969600,310,,
1969996,309,,
1970396,309,,
1970800,310,,
1971196,309,,
1971596,309,,
1971996,309,,
1972396,309,,
1972800,308,,
1973196,309,,
1973596,307,,
1973996,307,,
1974396,308,,
1974800,307,,
1975196,306,,
1975596,308,,
1976000,308,,
1976400,308,,
1976800,308,,
1977196,307,,
1977596,307,,
1978000,308,,
1978396,307,,
1978796,307,,
1979200,307,,
1979600,307,,
1979996,308,,
1980400,307,,
1980796,309,,
1981200,309,,
1981600,309,,
1981996,310,,
1982400,310,,
1982800,309,,
1983200,310,,
1983600,311,,
1983996,309,,
1984400,310,,
1984800,309,,
1985200,308,,
1985604,309,,
1985996,309,,
1986400,308,,
1986800,310,,
1987196,310,,
1987596,309,,
1988000,309,,
1988396,309,,
1988796,309,,
1989200,308,,
1989600,309,,
1990000,308,,
1990396,307,,
1990796,308,,
1991200,308,,
1991596,308,,
1992000,308,,
1992396,307,,
1992796,308,,
1993200,308,,
1993596,307,,
1993996,309,,
1994396,308,,
1994796,307,,
1995196,309,,
1995600,309,,
1996000,308,,
1996400,309,,
1996796,309,,
1997196,309,,
1997600,308,,
1998000,308,,
1998396,309,,
1998796,307,,
1999196,308,,
1999600,307,,
2000000,307,,
2000396,307,,
2000796,308,,
2001196,306,,
2001600,308,,
2002000,307,,
2002396,307,,
2002800,306,,
2003200,308,,
2003600,307,,
2003992,306,,
2004396,308,,
2004800,307,,
2005200,307,,
2005600,307,,
2005996,307,,
2006396,308,,
2006800,307,,
2007200,308,,
2007600,309,,
2007996,308,,
2008396,308,,
2008800,308,,
2009200,308,,
2009596,308,,
2010000,308,,
2010400,308,,
2010800,309,,
2011204,308,,
2011596,307,,
2012000,308,,
2012400,307,,
2012800,308,,
2013192,309,,
2013600,307,,
2013996,308,,
2014396,308,,
2014796,308,,
2015200,307,,
2015600,307,,
2015996,308,,
2016396,308,,
2016800,308,,
2017200,307,,
2017600,308,,
2017996,307,,
2018396,307,,
2018800,308,,
2019200,307,,
2019600,306,,
2019996,307,,
2020396,307,,
2020796,307,,
2021200,307,,
2021596,307,,
2022000,307,,
2022396,307,,
2022796,306,,
2023200,306,,
2023600,305,,
2024000,306,,
2024396,307,,
2024796,307,,
2025200,307,,
2025600,307,,
2026000,306,,
2026396,305,,
2026796,306,,
2027200,307,,
2027600,307,,
2027996,307,,
2028396,307,,
2028796,307,,
2029200,307,,
2029592,307,,
2029996,307,,
2030396,307,,
2030796,307,,
2031200,307,,
2031596,307,,
2031996,308,,
2032400,309,,
2032800,309,,
2033200,308,,
2033596,308,,
2033996,308,,
2034400,308,,
2034800,308,,
2035200,307,,
2035596,308,,
2035996,308,,
2036400,309,,
2036804,309,,
2037196,309,,
2037596,308,,
2037996,308,,
2038400,307,,
2038792,307,,
2039200,307,,
2039600,306,,
2040000,306,,
2040396,307,,
2040800,307,,
2041200,308,,
2041600,306,,
2042000,307,,
2042396,306,,
2042800,306,,
2043200,307,,
2043596,306,,
2043996,306,,
2044396,306,,
2044800,306,,
2045200,306,,
2045596,307,,
2045996,305,,
2046400,306,,
2046796,306,,
2047196,307,,
2047600,306,,
2047996,307,,
2048400,306,,
2048796,306,,
2049196,305,,
2049600,306,,
2049996,306,,
2050396,306,,
2050796,305,,
2051196,306,,
2051600,306,,
2051996,306,,
2052396,305,,
2052800,305,,
2053200,305,,
2053600,305,,
2053996,306,,
2054396,305,,
2054800,306,,
2055192,306,,
2055600,305,,
2055996,305,,
2056396,305,,
2056800,304,,
2057196,305,,
2057596,305,,
2057996,306,,
2058396,305,,
2058800,305,,
2059196,305,,
2059596,305,,
2060000,305,,
2060396,306,,
2060800,306,,
2061196,306,,
2061596,306,,
2062000,307,,
2062404,306,,
2062800,306,,
2063196,307,,
2063596,307,,
2064000,306,,
2064396,306,,
2064796,306,,
2065200,307,,
2065600,306,,
2065996,306,,
2066400,306,,
2066800,307,,
2067200,305,,
2067600,306,,
2067996,306,,
2068400,305,,
2068800,306,,
2069200,305,,
2069600,305,,
2069996,305,,
2070400,305,,
2070800,305,,
2071200,306,,
2071592,305,,
2072000,305,,
2072396,305,,
2072796,304,,
2073200,305,,
2073604,304,,
2074000,306,,
2074396,305,,
2074796,304,,
2075200,305,,
2075600,305,,
2076000,305,,
2076396,305,,
2076796,305,,
2077200,305,,
2077596,306,,
2078000,306,,
2078396,305,,
2078796,306,,
2079200,306,,
2079596,306,,
2079996,306,,
2080396,307,,
2080796,306,,
2081196,307,,
2081600,306,,
2082000,306,,
2082400,307,,
2082796,305,,
2083196,307,,
2083600,306,,
2084000,306,,
2084396,306,,
2084796,307,,
2085196,307,,
2085600,307,,
2086000,307,,
2086396,308,,
2086796,307,,
2087196,307,,
2087600,308,,
2088004,308,,
2088396,307,,
2088800,307,,
2089200,307,,
2089600,308,,
2089992,308,,
2090400,308,,
2090796,307,,
2091196,308,,
2091596,307,,
2092000,306,,
2092400,308,,
2092796,307,,
2093196,307,,
2093596,307,,
2094000,308,,
2094400,307,,
2094796,307,,
2095196,307,,
2095600,307,,
2096000,309,,
2096400,307,,
2096796,307,,
2097196,307,,
2097596,308,,
2098000,308,,
2098400,307,,
2098800,307,,
2099196,307,,
2099596,307,,
2100000,306,,
2100400,308,,
2100800,307,,
2101196,307,,
2101596,307,,
2102000,307,,
2102400,307,,
2102800,307,,
2103196,307,,
2103596,307,,
2104000,307,,
2104400,308,,
2104796,308,,
2105196,308,,
2105596,308,,
2106000,308,,
2106392,309,,
2106796,308,,
2107200,309,,
2107596,308,,
2108000,307,,
2108396,308,,
2108796,308,,
2109200,308,,
2109600,308,,
2110000,308,,
2110396,309,,
2110796,308,,
2111200,308,,
2111600,310,,
2112000,308,,
2112396,309,,
2112796,309,,
2113200,310,,
2113604,309,,
2113996,309,,
2114396,309,,
2114796,309,,
2115200,309,,
2115592,308,,
2116000,309,,
2116400,308,,
2116800,309,,
2117196,308,,
2117600,308,,
2118000,309,,
2118396,309,,
2118800,308,,
2119196,308,,
2119600,308,,
2120000,309,,
2120396,308,,
2120796,309,,
2121196,309,,
2121600,309,,
2122000,308,,
2122396,309,,
2122796,309,,
2123200,308,,
2123596,309,,
2123996,309,,
2124400,310,,
2124796,309,,
2125196,309,,
2125596,309,,
2125996,309,,
2126400,308,,
2126796,308,,
2127196,308,,
2127596,307,,
2127996,308,,
2128400,309,,
2128796,309,,
2129196,309,,
2129600,309,,
2130000,308,,
2130400,309,,
2130796,308,,
2131196,308,,
2131600,309,,
2131996,309,,
2132396,309,,
2132800,309,,
2133200,309,,
2133596,309,,
2134000,308,,
2134396,308,,
2134800,309,,
2135200,309,,
2135596,309,,
2136000,309,,
2136400,309,,
2136800,308,,
2137200,308,,
2137596,310,,
2138000,309,,
2138400,309,,
2138796,309,,
2139204,309,,
2139596,309,,
2140000,309,,
2140400,309,,
2140796,309,,
2141196,309,,
2141600,309,,
2141996,309,,
2142396,308,,
2142800,308,,
2143196,309,,
2143600,309,,
2143996,308,,
2144396,308,,
2144800,308,,
2145196,309,,
2145596,308,,
2145996,308,,
2146396,308,,
2146800,308,,
2147196,309,,
2147596,308,,
2148000,309,,
2148396,309,,
2148796,308,,
2149200,308,,
2149600,308,,
2149996,309,,
2150396,307,,
2150796,309,,
2151200,309,,
2151600,308,,
2151996,308,,
2152396,309,,
2152796,308,,
2153200,309,,
2153600,308,,
2153996,308,,
2154400,308,,
2154800,308,,
2155200,307,,
2155600,307,,
2155996,307,,
2156400,307,,
2156800,308,,
2157200,308,,
2157592,307,,
2157996,306,,
2158400,307,,
2158800,307,,
2159200,307,,
2159596,307,,
2159996,308,,
2160400,307,,
2160800,306,,
2161196,308,,
2161596,308,,
2161996,309,,
2162400,308,,
2162800,308,,
2163196,308,,
2163600,308,,
2163996,308,,
2164400,309,,
2164804,307,,
2165196,307,,
2165600,308,,
2166000,307,,
2166400,307,,
2166792,307,,
2167200,307,,
2167596,306,,
2167996,307,,
2168396,306,,
2168800,305,,
2169200,305,,
2169596,306,,
2169996,306,,
2170400,305,,
2170800,306,,
2171200,306,,
2171596,305,,
2171996,306,,
2172400,307,,
2172800,307,,
2173200,308,,
2173596,307,,
2173996,307,,
2174396,308,,
2174796,307,,
2175196,307,,
2175600,308,,
2175996,307,,
2176396,308,,
2176800,307,,
2177200,307,,
2177600,307,,
2177996,307,,
2178396,308,,
2178800,306,,
2179200,308,,
2179596,308,,
2179996,306,,
2180396,306,,
2180800,306,,
2181200,307,,
2181596,308,,
2181996,307,,
2182396,307,,
2182800,307,,
2183192,306,,
2183596,307,,
2184000,308,,
2184400,308,,
2184800,307,,
2185196,306,,
2185596,307,,
2186000,307,,
2186400,307,,
2186800,307,,
2187196,307,,
2187596,307,,
2188000,307,,
2188400,307,,
2188796,307,,
2189196,306,,
2189596,308,,
2190000,307,,
2190404,308,,
2190796,307,,
2191196,306,,
2191596,307,,
2192000,306,,
2192392,306,,
2192800,306,,
2193200,306,,
2193600,305,,
2193996,305,,
2194400,306,,
2194800,306,,
2195196,306,,
2195596,307,,
2195996,307,,
2196400,305,,
2196800,306,,
2197196,306,,
2197596,307,,
2197996,307,,
2198400,306,,
2198800,307,,
2199196,306,,
2199596,306,,
2200000,307,,
2200396,308,,
2200796,305,,
2201200,307,,
2201596,307,,
2201996,306,,
2202396,306,,
2202796,306,,
2203200,306,,
2203596,306,,
2203996,306,,
2204400,306,,
2204796,306,,
2205200,307,,
2205596,306,,
2205996,307,,
2206400,308,,
2206800,307,,
2207200,306,,
2207596,307,,
2207996,307,,
2208400,306,,
2208796,308,,
2209196,307,,
2209600,307,,
2210000,306,,
2210396,306,,
2210800,307,,
2211200,306,,
2211600,307,,
2212000,307,,
2212396,306,,
2212800,307,,
2213200,307,,
2213600,308,,
2214000,307,,
2214396,307,,
2214800,307,,
2215200,307,,
2215600,308,,
2216004,306,,
2216396,307,,
2216800,307,,
2217200,306,,
2217596,307,,
2217996,306,,
2218400,306,,
2218796,306,,
2219196,306,,
2219600,307,,
2220000,306,,
2220400,307,,
2220796,307,,
2221196,306,,
2221600,306,,
2221996,306,,
2222396,306,,
2222796,307,,
2223196,307,,
2223600,306,,
2223996,306,,
2224396,306,,
2224800,307,,
2225196,307,,
2225600,307,,
2225996,307,,
2226396,307,,
2226800,306,,
2227204,308,,
2227600,307,,
2227996,307,,
2228396,307,,
2228800,307,,
2229196,307,,
2229600,308,,
2229996,306,,
2230396,308,,
2230800,307,,
2231196,307,,
2231596,308,,
2231996,308,,
2232396,308,,
2232800,307,,
2233196,307,,
2233596,307,,
2234000,307,,
2234396,307,,
2234796,306,,
2235200,306,,
2235600,306,,
2235996,306,,
2236396,306,,
2236796,306,,
2237200,307,,
2237600,308,,
2237996,308,,
2238396,308,,
2238796,307,,
2239200,307,,
2239600,307,,
2239996,306,,
2240400,306,,
2240800,306,,
2241200,307,,
2241604,307,,
2241996,306,,
2242400,306,,
2242800,305,,
2243200,306,,
2243592,306,,
2244000,306,,
2244396,307,,
2244796,307,,
2245196,306,,
2245600,307,,
2246000,308,,
2246396,306,,
2246796,307,,
2247200,308,,
2247600,307,,
2248000,308,,
2248396,307,,
2248796,306,,
2249200,307,,
2249600,307,,
2250000,308,,
2250396,308,,
2250796,308,,
2251196,308,,
2251600,307,,
2251996,309,,
2252400,308,,
2252796,308,,
2253196,308,,
2253600,307,,
2254000,308,,
2254400,308,,
2254796,308,,
2255196,309,,
2255600,309,,
2256000,310,,
2256400,310,,
2256796,310,,
2257196,310,,
2257600,309,,
2258000,309,,
2258396,309,,
2258796,309,,
2259196,310,,
2259600,309,,
2259992,310,,
2260396,310,,
2260800,310,,
2261196,310,,
2261600,311,,
2261996,309,,
2262396,309,,
2262800,309,,
2263200,309,,
2263600,310,,
2263996,310,,
2264396,310,,
2264800,310,,
2265200,309,,
2265596,308,,
2265996,308,,
2266396,309,,
2266800,309,,
2267204,309,,
2267596,308,,
2268000,308,,
2268396,308,,
2268800,308,,
2269192,308,,
2269600,308,,
2269996,310,,
2270400,309,,
2270796,308,,
2271200,308,,
2271600,309,,
2271996,308,,
2272396,307,,
2272796,309,,
2273200,309,,
2273600,308,,
2273996,309,,
2274396,309,,
2274800,309,,
2275200,309,,
2275600,308,,
2275996,309,,
2276396,308,,
2276796,307,,
2277196,309,,
2277596,309,,
2278000,308,,
2278396,309,,
2278796,309,,
2279196,309,,
2279596,309,,
2280000,309,,
2280396,310,,
2280796,310,,
2281200,309,,
2281600,310,,
2282000,309,,
2282396,308,,
2282796,309,,
2283200,309,,
2283600,308,,
2284000,308,,
2284396,309,,
2284796,308,,
2285200,308,,
2285592,309,,
2286000,309,,
2286396,309,,
2286796,308,,
2287200,308,,
2287596,309,,
2287996,308,,
2288396,307,,
2288796,308,,
2289200,309,,
2289596,307,,
2289996,307,,
2290400,308,,
2290796,308,,
2291200,308,,
2291596,308,,
2291996,308,,
2292400,307,,
2292804,308,,
2293200,308,,
2293596,307,,
2293996,308,,
2294400,307,,
2294792,308,,
2295196,308,,
2295600,307,,
2296000,307,,
2296396,307,,
2296800,309,,
2297200,308,,
2297600,307,,
2298000,307,,
2298396,308,,
2298800,308,,
2299200,308,,
2299600,308,,
2300000,308,,
2300396,308,,
2300800,307,,
2301200,307,,
2301596,309,,
2301996,306,,
2302400,308,,
2302796,308,,
2303196,308,,
2303600,307,,
2304004,308,,
2304400,308,,
2304796,307,,
2305196,308,,
2305600,309,,
2306000,307,,
2306400,309,,
2306796,309,,
2307196,308,,
2307600,308,,
2307996,308,,
2308396,308,,
2308796,308,,
2309196,308,,
2309600,307,,
2309996,308,,
2310396,307,,
2310800,308,,
2311196,308,,
2311596,307,,
2312000,308,,
2312400,307,,
2312796,307,,
2313196,308,,
2313596,306,,
2314000,308,,
2314400,307,,
2314796,307,,
2315200,307,,
2315596,306,,
2316000,308,,
2316400,307,,
2316796,306,,
2317200,308,,
2317600,307,,
2318000,308,,
2318404,307,,
2318796,307,,
2319200,308,,
2319600,307,,
2320000,308,,
2320392,307,,
2320800,307,,
2321196,308,,
2321596,308,,
2322000,309,,
2322400,308,,
2322800,309,,
2323196,308,,
2323596,308,,
2324000,309,,
2324400,308,,
2324800,307,,
2325196,307,,
2325596,307,,
2326000,307,,
2326396,307,,
2326800,307,,
2327196,307,,
2327596,307,,
2327996,308,,
2328400,307,,
2328800,307,,
2329200,307,,
2329596,307,,
2329996,307,,
2330400,308,,
2330800,307,,
2331200,306,,
2331596,307,,
2331996,307,,
2332400,307,,
2332800,306,,
2333196,307,,
2333596,305,,
2333996,306,,
2334400,306,,
2334800,307,,
2335196,307,,
2335596,307,,
2335996,307,,
2336400,307,,
2336792,307,,
2337196,307,,
2337600,307,,
2338000,307,,
2338400,307,,
2338796,307,,
2339196,307,,
2339600,306,,
2340000,306,,
2340400,305,,
2340796,304,,
2341196,305,,
2341600,306,,
2342000,307,,
2342400,306,,
2342796,306,,
2343196,305,,
2343600,307,,
2344004,307,,
2344396,307,,
2344796,307,,
2345196,306,,
2345600,305,,
2345992,305,,
2346400,305,,
2346800,306,,
2347200,306,,
2347596,305,,
2348000,305,,
2348400,306,,
2348796,306,,
2349200,305,,
2349596,305,,
2350000,306,,
2350400,305,,
2350796,306,,
2351196,305,,
2351600,305,,
2352000,306,,
2352400,305,,
2352796,306,,
2353196,306,,
2353596,307,,
2353996,307,,
2354396,307,,
2354800,307,,
2355196,307,,
2355596,307,,
2356000,306,,
2356396,307,,
2356800,307,,
2357196,305,,
2357596,307,,
2358000,307,,
2358400,307,,
2358800,306,,
2359196,307,,
2359596,307,,
2360000,306,,
2360400,307,,
2360800,306,,
2361196,305,,
2361596,306,,
2362000,305,,
2362392,306,,
2362796,307,,
2363196,307,,
2363596,307,,
2364000,306,,
2364396,306,,
2364796,306,,
2365196,305,,
2365596,306,,
2366000,305,,
2366396,306,,
2366796,307,,
2367200,305,,
2367600,306,,
2368000,304,,
2368396,305,,
2368796,306,,
2369200,306,,
2369604,307,,
2370000,306,,
2370396,307,,
2370796,307,,
2371200,306,,
2371592,307,,
2371996,306,,
2372400,307,,
2372800,306,,
2373196,306,,
2373600,308,,
2374000,308,,
2374400,307,,
2374800,307,,
2375196,307,,
2375600,307,,
2376000,308,,
2376400,307,,
2376800,307,,
2377196,307,,
2377600,307,,
2378000,306,,
2378396,306,,
2378796,306,,
2379200,307,,
2379596,307,,
2379996,307,,
2380400,307,,
2380804,306,,
2381200,307,,
2381596,306,,
2381996,308,,
2382400,307,,
2382796,308,,
2383200,308,,
2383596,306,,
2383996,307,,
2384400,308,,
2384796,307,,
2385196,308,,
2385596,307,,
2385996,307,,
2386400,307,,
2386796,306,,
2387196,307,,
2387600,307,,
2387996,308,,
2388396,307,,
2388800,307,,
2389200,308,,
2389596,308,,
2389996,307,,
2390396,308,,
2390800,308,,
2391200,308,,
2391596,308,,
2391996,308,,
2392396,307,,
2392800,307,,
2393200,307,,
2393596,307,,
2394000,307,,
2394400,308,,
2394800,307,,
2395204,308,,
2395596,309,,
2396000,308,,
2396400,307,,
2396796,308,,
2397196,308,,
2397600,308,,
2397996,307,,
2398396,308,,
2398800,307,,
2399200,308,,
2399600,306,,
2399996,307,,
2400396,307,,
2400800,307,,
2401200,307,,
2401600,307,,
2401996,308,,
2402396,307,,
2402800,307,,
2403196,307,,
2403596,308,,
2403996,307,,
2404396,308,,
2404796,308,,
2405200,308,,
2405600,308,,
2406000,307,,
2406396,307,,
2406796,308,,
2407200,309,,
2407600,309,,
2408000,309,,
2408396,308,,
2408796,308,,
2409200,308,,
2409600,308,,
2409996,310,,
2410396,309,,
2410796,309,,
2411200,310,,
2411600,310,,
2411996,309,,
2412400,310,,
2412796,310,,
2413200,310,,
2413592,309,,
2413996,308,,
2414400,309,,
2414800,308,,
2415200,309,,
2415596,308,,
2415996,308,,
2416400,308,,
2416800,307,,
2417200,309,,
2417596,309,,
2417996,310,,
2418400,308,,
2418800,308,,
2419196,309,,
2419596,307,,
2419996,307,,
2420400,308,,
2420804,308,,
2421196,309,,
2421596,309,,
2421996,309,,
2422400,309,,
2422792,309,,
2423200,309,,
2423600,309,,
2424000,309,,
2424396,309,,
2424800,308,,
2425200,308,,
2425596,309,,
2425996,308,,
2426396,309,,
2426800,309,,
2427200,308,,
2427596,309,,
2427996,307,,
2428396,308,,
2428800,308,,
2429200,307,,
2429596,307,,
2429996,306,,
2430400,308,,
2430796,307,,
2431196,307,,
2431600,307,,
2431996,308,,
2432396,308,,
2432796,308,,
2433196,308,,
2433600,308,,
2433996,307,,
2434396,308,,
2434800,309,,
2435200,309,,
2435600,309,,
2435996,309,,
2436396,308,,
2436800,308,,
2437200,308,,
2437600,308,,
2437996,307,,
2438396,307,,
2438800,308,,
2439192,307,,
2439596,307,,
2439996,307,,
2440396,307,,
2440800,307,,
2441196,308,,
2441596,307,,
2442000,307,,
2442396,307,,
2442800,308,,
2443196,308,,
2443596,307,,
2444000,307,,
2444400,308,,
2444800,307,,
2445196,307,,
2445596,307,,
2446000,308,,
2446404,308,,
2446800,307,,
2447196,308,,
2447596,308,,
2448000,308,,
2448392,309,,
2448800,308,,
2449200,308,,
2449600,308,,
2449996,308,,
2450400,307,,
2450800,308,,
2451200,307,,
2451600,308,,
2451996,307,,
2452400,306,,
2452800,306,,
2453196,307,,
2453600,307,,
2453996,308,,
2454400,307,,
2454800,308,,
2455196,308,,
2455596,307,,
2456000,307,,
2456396,307,,
2456796,306,,
2457200,307,,
2457604,308,,
2458000,307,,
2458396,307,,
2458796,307,,
2459200,307,,
2459596,306,,
2459996,306,,
2460396,306,,
2460796,306,,
2461200,306,,
2461596,306,,
2461996,307,,
2462396,307,,
2462796,307,,
2463200,307,,
2463596,307,,
2463996,308,,
2464400,308,,
2464796,307,,
2465196,307,,
2465600,306,,
2466000,306,,
2466396,306,,
2466796,306,,
2467196,307,,
2467600,306,,
2468000,306,,
2468396,307,,
2468800,306,,
2469196,306,,
2469600,305,,
2470000,306,,
2470396,307,,
2470800,307,,
2471200,306,,
2471600,306,,
2472004,306,,
2472396,306,,
2472800,307,,
2473200,306,,
2473600,306,,
2473992,307,,
2474400,307,,
2474796,307,,
2475196,306,,
2475600,306,,
2476000,307,,
2476400,307,,
2476796,307,,
2477196,305,,
2477600,306,,
2478000,306,,
2478400,306,,
2478796,306,,
2479196,305,,
2479600,306,,
2479996,306,,
2480396,306,,
2480796,305,,
2481196,305,,
2481596,306,,
2482000,306,,
2482400,306,,
2482800,306,,
2483196,305,,
2483596,306,,
2484000,306,,
2484400,307,,
2484796,306,,
2485196,306,,
2485596,306,,
2486000,306,,
2486400,305,,
2486796,306,,
2487196,307,,
2487596,305,,
2488000,308,,
