FrameUs,ADC,SyncUs,MagnetUs
5919996,308,,
5920400,308,,
5920792,308,,
5921196,308,,
5921596,308,,
5921996,308,,
5922400,308,,
5922796,308,,
5923196,307,,
5923596,307,,
5923996,306,,
5924400,307,,
5924796,306,,
5925196,307,,
5925600,308,,
5926000,307,,
5926400,307,,
5926796,307,,
5927196,306,,
5927600,307,,
5928004,306,,
5928400,306,,
5928796,306,,
5929196,306,,
5929600,307,,
5929992,307,,
5930396,308,,
5930800,308,,
5931200,307,,
5931596,307,,
5932000,307,,
5932400,307,,
5932800,307,,
5933200,308,,
5933596,308,,
5934000,308,,
5934400,307,,
5934796,307,,
5935196,307,,
5935596,307,,
5936000,307,,
5936400,307,,
5936796,307,,
5937196,307,,
5937600,308,,
5937996,308,,
5938396,308,,
5938800,308,,
5939196,308,,
5939600,308,,
5939996,308,,
5940396,307,,
5940800,308,,
5941196,308,,
5941596,309,,
5941996,308,,
5942396,308,,
5942800,308,,
5943196,307,,
5943596,308,,
5944000,307,,
5944396,308,,
5944800,309,,
5945196,307,,
5945596,308,,
5946000,308,,
5946396,308,,
5946796,308,,
5947200,309,,
5947600,308,,
5947996,308,,
5948396,307,,
5948796,307,,
5949200,307,,
5949600,307,,
5949996,308,,
5950400,306,,
5950800,307,,
5951200,308,,
5951600,307,,
5951996,307,,
5952400,308,,
5952800,308,,
5953200,307,,
5953604,306,,
5953996,307,,
5954400,307,,
5954800,307,,
5955196,307,,
5955596,307,,
5956000,308,,
5956396,308,,
5956796,307,,
5957200,309,,
5957600,308,,
5958000,308,,
5958396,307,,
5958796,308,,
5959200,308,,
5959600,308,,
5960000,308,,
5960396,307,,
5960796,309,,
5961200,308,,
5961596,308,,
5961996,308,,
5962396,308,,
5962796,308,,
5963196,308,,
5963600,309,,
5964000,308,,
5964400,308,,
5964796,307,,
5965196,308,,
5965600,308,,
5966000,307,,
5966400,308,,
5966796,308,,
5967196,309,,
5967600,307,,
5968000,307,,
5968396,309,,
5968796,308,,
5969196,308,,
5969600,308,,
5970000,309,,
5970396,308,,
5970800,309,,
5971196,308,,
5971600,308,,
5971992,309,,
5972396,308,,
5972800,309,,
5973200,308,,
5973600,308,,
5973996,308,,
5974396,309,,
5974800,308,,
5975200,308,,
5975600,308,,
5975996,308,,
5976396,307,,
5976800,308,,
5977200,306,,
5977596,307,,
5978000,307,,
5978396,307,,
5978800,307,,
5979204,307,,
5979596,308,,
5980000,308,,
5980400,307,,
5980800,308,,
5981192,308,,
5981600,307,,
5981996,308,,
5982396,308,,
5982796,308,,
5983200,308,,
5983600,308,,
5983996,307,,
5984396,307,,
5984800,308,,
5985200,308,,
5985600,308,,
5985996,307,,
5986396,306,,
5986800,307,,
5987200,306,,
5987600,307,,
5987996,307,,
5988396,308,,
5988796,307,,
5989196,308,,
5989596,308,,
5990000,308,,
5990396,309,,
5990796,308,,
5991200,307,,
5991600,309,,
5992000,307,,
5992396,307,,
5992796,307,,
5993200,307,,
5993600,308,,
5994000,308,,
5994396,309,,
5994796,307,,
5995200,308,,
5995600,307,,
5996000,307,,
5996396,307,,
5996796,307,,
5997200,307,,
5997592,308,,
5997996,307,,
5998396,308,,
5998796,308,,
5999200,308,,
5999596,308,,
5999996,307,,
6000400,307,,
6000796,307,,
6001200,306,,
6001596,306,,
6001996,307,,
6002400,307,,
6002800,307,,
6003200,306,,
6003596,306,,
6003996,307,,
6004400,307,,
6004804,307,,
6005200,306,,
6005596,306,,
6005996,306,,
6006400,307,,
6006792,307,,
6007200,307,,
6007600,307,,
6008000,308,,
6008396,307,,
6008800,309,,
6009200,308,,
6009600,308,,
6010000,309,,
6010396,308,,
6010800,308,,
6011200,308,,
6011596,309,,
6012000,307,,
6012396,307,,
6012800,307,,
6013200,308,,
6013596,307,,
6013996,307,,
6014400,307,,
6014796,307,,
6015196,308,,
6015600,308,,
6016004,308,,
6016400,306,,
6016796,307,,
6017196,307,,
6017600,308,,
6017996,307,,
6018396,309,,
6018796,309,,
6019196,307,,
6019600,309,,
6019996,309,,
6020396,309,,
6020800,308,,
6021200,310,,
6021600,310,,
6021996,309,,
6022396,308,,
6022800,309,,
6023196,308,,
6023596,308,,
6024000,308,,
6024400,308,,
6024796,308,,
6025200,308,,
6025596,307,,
6026000,307,,
6026400,308,,
6026796,307,,
6027200,305,,
6027600,306,,
6028000,306,,
6028400,305,,
6028796,305,,
6029200,306,,
6029600,306,,
6030000,305,,
6030404,306,,
6030796,305,,
6031200,304,,
6031600,306,,
6031996,306,,
6032396,306,,
6032800,307,,
6033196,306,,
6033596,306,,
6034000,307,,
6034400,307,,
6034800,307,,
6035196,306,,
6035596,306,,
6036000,307,,
6036396,306,,
6036800,306,,
6037196,307,,
6037596,306,,
6038000,306,,
6038396,306,,
6038796,307,,
6039196,307,,
6039596,306,,
6039996,307,,
6040400,307,,
6040800,307,,
6041200,307,,
6041596,308,,
6041996,307,,
6042400,308,,
6042800,308,,
6043196,307,,
6043596,307,,
6043996,307,,
6044400,307,,
6044800,306,,
6045196,307,,
6045596,307,,
6045996,307,,
6046400,307,,
6046800,307,,
6047196,307,,
6047600,307,,
6048000,307,,
6048400,307,,
6048792,307,,
6049196,307,,
6049600,306,,
6050000,307,,
6050400,307,,
6050796,307,,
6051196,307,,
6051600,307,,
6052000,307,,
6052400,307,,
6052796,307,,
6053196,307,,
6053600,307,,
6054000,306,,
6054396,306,,
6054796,307,,
6055196,305,,
6055600,306,,
6056004,307,,
6056396,307,,
6056800,307,,
6057196,308,,
6057600,307,,
6057992,308,,
6058400,307,,
6058796,308,,
6059200,308,,
6059596,308,,
6060000,309,,
6060400,308,,
6060796,308,,
6061196,308,,
6061596,307,,
6062000,307,,
6062400,308,,
6062796,308,,
6063196,307,,
6063600,307,,
6064000,307,,
6064400,307,,
6064796,307,,
6065196,306,,
6065596,307,,
6066000,305,,
6066396,306,,
6066800,307,,
6067196,306,,
6067596,307,,
6068000,306,,
6068400,306,,
6068800,307,,
6069196,307,,
6069596,306,,
6070000,307,,
6070400,307,,
6070800,308,,
6071196,308,,
6071596,307,,
6072000,308,,
6072400,307,,
6072796,307,,
6073196,307,,
6073596,307,,
6074000,307,,
6074392,308,,
6074796,308,,
6075196,307,,
6075596,308,,
6076000,307,,
6076396,307,,
6076796,307,,
6077200,306,,
6077600,306,,
6078000,306,,
6078396,306,,
6078796,306,,
6079200,307,,
6079600,307,,
6080000,306,,
6080396,307,,
6080796,306,,
6081200,307,,
6081604,307,,
6081996,308,,
6082396,307,,
6082796,307,,
6083200,306,,
6083592,307,,
6084000,309,,
6084400,307,,
6084800,308,,
6085196,308,,
6085600,307,,
6086000,308,,
6086400,308,,
6086800,309,,
6087196,308,,
6087600,309,,
6088000,309,,
6088396,309,,
6088796,309,,
6089196,308,,
6089600,308,,
6090000,307,,
6090396,307,,
6090796,307,,
6091200,307,,
6091596,307,,
6091996,307,,
6092400,307,,
6092796,307,,
6093200,307,,
6093596,308,,
6093996,308,,
6094400,308,,
6094796,309,,
6095196,308,,
6095596,308,,
6095996,307,,
6096400,307,,
6096796,308,,
6097196,308,,
6097600,308,,
6097996,308,,
6098400,308,,
6098796,308,,
6099196,307,,
6099600,307,,
6099996,308,,
6100396,308,,
6100800,308,,
6101200,308,,
6101596,308,,
6101996,307,,
6102396,307,,
6102800,307,,
6103200,306,,
6103596,306,,
6104000,306,,
6104400,306,,
6104800,307,,
6105200,307,,
6105596,306,,
6106000,306,,
6106400,306,,
6106796,306,,
6107204,306,,
6107596,305,,
6108000,305,,
6108400,306,,
6108796,306,,
6109196,306,,
6109600,307,,
6109996,306,,
6110396,306,,
6110800,307,,
6111200,308,,
6111600,307,,
6111996,308,,
6112396,307,,
6112800,308,,
6113196,308,,
6113596,308,,
6113996,307,,
6114396,308,,
6114800,308,,
6115196,307,,
6115596,307,,
6115996,308,,
6116396,307,,
6116796,307,,
6117200,306,,
6117600,306,,
6118000,307,,
6118396,306,,
6118796,306,,
6119200,306,,
6119600,306,,
6119996,306,,
6120396,306,,
6120796,307,,
6121200,307,,
6121600,307,,
6121996,307,,
6122400,307,,
6122796,307,,
6123200,307,,
6123600,306,,
6123996,307,,
6124400,307,,
6124800,307,,
6125200,307,,
6125592,307,,
6125996,308,,
6126400,308,,
6126800,308,,
6127200,308,,
6127596,308,,
6127996,308,,
6128400,307,,
6128800,308,,
6129196,309,,
6129596,307,,
6129996,307,,
6130400,309,,
6130800,310,,
6131196,307,,
6131596,307,,
6131996,307,,
6132400,309,,
6132804,308,,
6133196,306,,
6133600,307,,
6134000,306,,
6134400,306,,
6134792,307,,
6135200,306,,
6135596,307,,
6135996,308,,
6136396,308,,
6136800,307,,
6137200,308,,
6137596,307,,
6137996,307,,
6138396,307,,
6138800,308,,
6139200,308,,
6139596,308,,
6139996,306,,
6140400,307,,
6140800,307,,
6141200,308,,
6141596,308,,
6141996,308,,
6142396,307,,
6142796,306,,
6143196,306,,
6143600,307,,
6143996,307,,
6144396,306,,
6144800,306,,
6145196,306,,
6145600,306,,
6145996,306,,
6146396,307,,
6146800,307,,
6147200,307,,
6147600,307,,
6147996,307,,
6148396,306,,
6148800,306,,
6149200,306,,
6149596,305,,
6149996,305,,
6150396,305,,
6150800,305,,
6151192,306,,
6151596,306,,
6152000,306,,
6152396,306,,
6152800,307,,
6153196,306,,
6153596,307,,
6154000,306,,
6154400,307,,
6154800,306,,
6155196,307,,
6155596,307,,
6156000,306,,
6156400,306,,
6156800,306,,
6157196,306,,
6157596,307,,
6158000,306,,
6158404,306,,
6158796,307,,
6159196,306,,
6159596,306,,
6160000,306,,
6160392,307,,
6160800,307,,
6161200,307,,
6161600,307,,
6161996,307,,
6162400,307,,
6162800,308,,
6163196,308,,
6163600,309,,
6163996,308,,
6164400,307,,
6164800,308,,
6165196,307,,
6165596,307,,
6165996,308,,
6166400,308,,
6166800,308,,
6167196,308,,
6167596,308,,
6168000,308,,
6168396,308,,
6168796,308,,
6169200,307,,
6169596,307,,
6169996,308,,
6170396,307,,
6170796,307,,
6171200,308,,
6171596,307,,
6171996,307,,
6172396,307,,
6172796,308,,
6173200,307,,
6173596,306,,
6173996,308,,
6174400,308,,
6174800,307,,
6175200,308,,
6175596,307,,
6175996,306,,
6176400,308,,
6176796,308,,
6177196,307,,
6177600,308,,
6178000,307,,
6178396,309,,
6178800,308,,
6179196,308,,
6179600,308,,
6180000,307,,
6180396,308,,
6180800,307,,
6181200,307,,
6181600,307,,
6182000,307,,
6182396,308,,
6182800,307,,
6183200,307,,
6183600,308,,
6184004,308,,
6184396,307,,
6184800,309,,
6185200,307,,
6185596,309,,
6185996,308,,
6186400,308,,
6186796,308,,
6187196,307,,
6187600,308,,
6188000,309,,
6188400,309,,
6188796,308,,
6189196,308,,
6189600,309,,
6190000,308,,
6190396,309,,
6190796,309,,
6191196,310,,
6191600,309,,
6191996,309,,
6192396,308,,
6192800,307,,
6193196,307,,
6193596,306,,
6194000,307,,
6194400,306,,
6194796,305,,
6195196,305,,
6195596,305,,
6196000,306,,
6196400,305,,
6196796,305,,
6197196,306,,
6197596,306,,
6198000,305,,
6198400,306,,
6198796,306,,
6199200,306,,
6199600,307,,
6200000,306,,
6200400,307,,
6200796,307,,
6201200,307,,
6201600,308,,
6202000,307,,
6202392,308,,
6202796,307,,
6203200,307,,
6203600,306,,
6204000,306,,
6204396,307,,
6204796,307,,
6205200,309,,
6205600,309,,
6205996,308,,
6206396,307,,
6206796,308,,
6207200,307,,
6207600,308,,
6207996,307,,
6208400,307,,
6208796,307,,
6209200,307,,
6209604,307,,
6209996,308,,
6210400,307,,
6210800,307,,
6211200,306,,
6211592,307,,
6212000,307,,
6212396,308,,
6212796,308,,
6213196,306,,
6213600,308,,
6214000,308,,
6214396,307,,
6214796,309,,
6215200,309,,
6215600,307,,
6216000,303,,
6216396,308,,
6216796,312,,
6217200,304,,
6217600,306,,
6218000,306,,
6218396,319,,
6218796,292,,
6219196,312,,
6219596,306,,
6219996,298,,
6220400,308,,
6220796,301,,
6221196,295,,
6221600,316,,
6222000,313,,
6222400,295,,
6222796,310,,
6223196,302,,
6223600,309,,
6224000,310,,
6224400,310,,
6224796,299,,
6225196,305,,
6225600,300,,
6226000,315,,
6226396,305,,
6226796,310,,
6227196,303,,
6227600,304,,
6227992,311,,
6228396,309,,
6228796,300,,
6229196,306,,
6229600,307,,
6229996,314,,
6230396,309,,
6230800,306,,
6231200,304,,
6231600,301,,
6231996,306,,
6232396,317,,
6232800,302,,
6233200,305,,
6233596,306,,
6233996,306,,
6234396,304,,
6234800,316,,
6235204,304,,
6235596,315,,
6235996,301,,
6236396,309,,
6236800,308,,
6237192,304,,
6237600,303,,
6238000,307,,
6238400,305,,
6238796,310,,
6239200,315,,
6239600,296,,
6239996,305,,
6240396,298,,
6240796,319,,
6241200,307,,
6241600,305,,
6241996,308,,
6242396,300,,
6242796,308,,
6243200,305,,
6243600,305,,
6243996,302,,
6244396,314,,
6244800,304,,
6245196,303,,
6245596,308,,
6246000,303,,
6246396,312,,
6246796,308,,
6247196,310,,
6247596,299,,
6248000,301,,
6248396,305,,
6248796,308,,
6249200,302,,
6249596,305,,
6250000,304,,
6250396,301,,
6250796,300,,
6251200,287,,
6251600,290,,
6252000,259,,
6252396,344,,
6252796,268,,
6253200,1013,,
6253596,0,,6253232
6254000,235,,
6254400,440,,
6254796,93,,
6255200,174,,
6255600,75,,
6256000,219,,
6256396,124,,
6256800,200,,
6257200,200,,
6257596,187,,
6258000,145,,
6258400,198,,
6258800,229,,
6259196,168,,
6259600,230,,
6260000,213,,
6260396,185,,
6260808,225,,
6261200,203,,
6261596,224,,
6261996,240,,
6262400,207,,
6262796,231,,
6263200,219,,
6263596,233,,
6264000,179,,
6264400,128,,
6264796,217,,
6265200,217,,
6265600,234,,
6266000,258,,
6266396,281,,
6266800,280,,
6267200,224,,
6267596,245,,
6268000,254,,
6268400,256,,
6268796,240,,
6269196,223,,
6269600,251,,
6269996,235,,
6270400,233,,
6270796,256,,
6271200,264,,
6271600,269,,
6271996,245,,
6272400,277,,
6272800,271,,
6273200,293,,
6273596,272,,
6274000,263,,
6274400,284,,
6274796,262,,
6275196,273,,
6275600,275,,
6276000,287,,
6276396,294,,
6276800,294,,
6277200,289,,
6277596,296,,
6278000,285,,
6278400,301,,
6278800,283,,
6279192,339,,
6279600,307,,
6280000,283,,
6280396,310,,
6280800,255,,
6281200,294,,
6281600,301,,
6281996,321,,
6282400,291,,
6282800,284,,
6283196,301,,
6283600,280,,
6284000,293,,
6284396,308,,
6284800,290,,
6285200,281,,
6285600,299,,
6285996,305,,
6286408,299,,
6286800,309,,
6287196,314,,
6287600,300,,
6288000,303,,
6288396,306,,
6288800,298,,
6289196,324,,
6289600,303,,
6290000,292,,
6290396,292,,
6290800,308,,
6291200,295,,
6291600,312,,
6291996,321,,
6292400,319,,
6292800,302,,
6293196,321,,
6293600,311,,
6294000,304,,
6294396,313,,
6294796,302,,
6295200,293,,
6295596,313,,
6296000,311,,
6296396,303,,
6296800,310,,
6297200,309,,
6297596,299,,
6298000,318,,
6298400,312,,
6298800,306,,
6299196,301,,
6299600,309,,
6300000,307,,
6300396,305,,
6300800,297,,
6301200,314,,
6301596,315,,
6301996,314,,
6302400,319,,
6302800,300,,
6303196,308,,
6303600,314,,
6304000,309,,
6304396,304,,
6304796,303,,
6305200,306,,
6305600,313,,
6306000,306,,
6306396,314,,
6306800,311,,
6307200,312,,
6307600,314,,
6307996,314,,
6308400,311,,
6308800,313,,
6309196,308,,
6309600,312,,
6310000,311,,
6310400,306,,
6310796,314,,
6311200,308,,
6311600,307,,
6312004,305,,
6312400,307,,
6312800,307,,
6313200,311,,
6313596,315,,
6313996,307,,
6314400,306,,
6314800,309,,
6315196,319,,
6315600,311,,
6316000,311,,
6316400,308,,
6316796,310,,
6317200,322,,
6317600,316,,
6317996,304,,
6318400,315,,
6318800,317,,
6319200,315,,
6319596,313,,
6320000,312,,
6320400,313,,
6320796,305,,
6321196,311,,
6321600,310,,
6321996,308,,
6322396,306,,
6322800,316,,
6323200,309,,
6323596,310,,
6324000,307,,
6324400,317,,
6324796,306,,
6325200,307,,
6325600,316,,
6326000,314,,
6326396,311,,
6326800,315,,
6327200,308,,
6327596,317,,
6328000,313,,
6328400,309,,
6328800,311,,
6329196,313,,
6329600,315,,
6330000,313,,
6330392,312,,
6330800,308,,
6331200,308,,
6331600,311,,
6331996,309,,
6332400,307,,
6332800,305,,
6333200,309,,
6333596,307,,
6334000,310,,
6334400,312,,
6334800,316,,
6335196,315,,
6335600,307,,
6336000,310,,
6336396,306,,
6336800,305,,
6337200,308,,
6337604,308,,
6338000,306,,
6338400,310,,
6338800,310,,
6339196,309,,
6339596,313,,
6340000,311,,
6340400,307,,
6340796,307,,
6341200,312,,
6341600,311,,
6342000,309,,
6342396,310,,
6342800,314,,
6343200,310,,
6343596,311,,
6344000,312,,
6344400,311,,
6344800,311,,
6345196,310,,
6345600,314,,
6346000,313,,
6346396,312,,
6346796,312,,
6347200,310,,
6347596,309,,
6347996,309,,
6348400,312,,
6348800,310,,
6349196,309,,
6349600,312,,
6350000,311,,
6350396,312,,
6350800,311,,
6351200,316,,
6351600,311,,
6351996,312,,
6352400,312,,
6352800,310,,
6353196,310,,
6353600,312,,
6354000,311,,
6354400,311,,
6354796,315,,
6355200,309,,
6355600,311,,
6355992,311,,
6356400,313,,
6356800,308,,
6357200,311,,
6357596,312,,
6358000,310,,
6358400,310,,
6358800,312,,
6359196,314,,
6359600,310,,
6360000,311,,
6360396,314,,
6360800,314,,
6361200,311,,
6361600,311,,
6361996,312,,
6362400,312,,
6362800,309,,
6363204,311,,
6363596,310,,
6364000,312,,
6364400,310,,
6364796,312,,
6365196,313,,
6365600,312,,
6366000,311,,
6366396,312,,
6366800,311,,
6367200,310,,
6367600,307,,
6367996,310,,
6368400,310,,
6368800,309,,
6369196,310,,
6369600,311,,
6370000,311,,
6370400,311,,
6370796,311,,
6371200,314,,
6371600,312,,
6371996,312,,
6372396,311,,
6372800,309,,
6373196,309,,
6373596,307,,
6374000,311,,
6374400,312,,
6374796,309,,
6375200,311,,
6375600,312,,
6375996,311,,
6376400,309,,
6376800,309,,
6377200,310,,
6377596,309,,
6378000,309,,
6378400,311,,
6378796,310,,
6379200,313,,
6379600,311,,
6380000,310,,
6380396,312,,
6380800,311,,
6381200,312,,
6381592,311,,
6382000,312,,
6382400,312,,
6382800,310,,
6383196,310,,
6383600,310,,
6384000,310,,
6384400,308,,
6384796,308,,
6385200,310,,
6385600,308,,
6385996,309,,
6386400,311,,
6386800,311,,
6387200,310,,
6387596,311,,
6388000,311,,
6388400,311,,
6388804,311,,
6389200,311,,
6389600,311,,
6390000,311,,
6390396,312,,
6390796,312,,
6391200,310,,
6391600,310,,
6391996,311,,
6392400,310,,
6392800,311,,
6393200,310,,
6393596,311,,
6394000,311,,
6394400,310,,
6394796,310,,
6395200,310,,
6395600,310,,
6396000,311,,
6396396,311,,
6396800,312,,
6397200,312,,
6397596,311,,
6397996,312,,
6398400,311,,
6398796,310,,
6399200,311,,
6399600,310,,
6400000,310,,
6400396,310,,
6400800,310,,
6401200,311,,
6401596,312,,
6402000,310,,
6402400,310,,
6402800,311,,
6403196,312,,
6403600,310,,
6404000,310,,
6404396,309,,
6404800,309,,
6405200,309,,
6405600,309,,
6405996,310,,
6406400,310,,
6406800,311,,
6407192,311,,
6407600,311,,
6408000,311,,
6408400,312,,
6408796,311,,
6409200,311,,
6409600,310,,
6410000,309,,
6410396,310,,
6410800,310,,
6411200,310,,
6411600,311,,
6411996,311,,
6412400,310,,
6412800,311,,
6413196,311,,
6413600,312,,
6414000,310,,
6414404,310,,
6414796,311,,
6415200,310,,
6415600,311,,
6415996,311,,
6416396,312,,
6416800,311,,
6417200,311,,
6417596,311,,
6418000,310,,
6418400,311,,
6418800,310,,
6419196,311,,
6419600,311,,
6420000,310,,
6420396,310,,
6420800,311,,
6421200,311,,
6421600,310,,
6421996,311,,
6422400,311,,
6422800,311,,
6423196,313,,
6423596,312,,
6424000,312,,
6424396,312,,
6424796,312,,
6425200,312,,
6425600,312,,
6425996,311,,
6426400,312,,
6426800,311,,
6427196,311,,
6427600,313,,
6428000,313,,
6428400,312,,
6428796,312,,
6429200,313,,
6429600,313,,
6429996,312,,
6430400,312,,
6430800,310,,
6431200,311,,
6431596,311,,
6432000,311,,
6432400,312,,
6432792,312,,
6433200,311,,
6433600,312,,
6434000,311,,
6434396,311,,
6434800,311,,
6435200,311,,
6435600,311,,
6435996,311,,
6436400,311,,
6436800,311,,
6437196,311,,
6437600,311,,
6438000,312,,
6438400,313,,
6438796,312,,
6439200,312,,
6439600,313,,
6440004,312,,
6440400,312,,
6440800,312,,
6441200,312,,
6441596,313,,
6441996,312,,
6442400,312,,
6442800,310,,
6443196,310,,
6443600,311,,
6444000,310,,
6444400,312,,
6444796,310,,
6445200,311,,
6445600,311,,
6445996,310,,
6446400,311,,
6446800,310,,
6447200,310,,
6447596,310,,
6448000,310,,
6448400,310,,
6448796,311,,
6449196,311,,
6449600,311,,
6449996,312,,
6450396,311,,
6450800,311,,
6451200,312,,
6451596,311,,
6452000,311,,
6452400,311,,
6452800,311,,
6453196,311,,
6453596,311,,
6454000,311,,
6454400,311,,
6454796,310,,
6455196,311,,
6455596,309,,
6456000,310,,
6456400,310,,
6456796,309,,
6457196,311,,
6457596,309,,
6458000,311,,
6458392,311,,
6458796,310,,
6459200,312,,
6459600,310,,
6460000,311,,
6460396,312,,
6460796,311,,
6461200,311,,
6461600,311,,
6462000,310,,
6462396,310,,
6462796,311,,
6463200,311,,
6463600,311,,
6464000,311,,
6464396,311,,
6464796,311,,
6465200,311,,
6465604,311,,
6465996,312,,
6466396,311,,
6466796,311,,
6467200,311,,
6467592,310,,
6468000,311,,
6468400,311,,
6468800,310,,
6469196,310,,
6469600,309,,
6470000,311,,
6470396,309,,
6470800,310,,
6471196,309,,
6471600,309,,
6472000,311,,
6472396,309,,
6472796,311,,
6473196,309,,
6473600,310,,
6474000,310,,
6474396,309,,
6474796,311,,
6475200,311,,
6475596,310,,
6475996,311,,
6476400,309,,
6476796,311,,
6477196,310,,
6477596,310,,
6477996,309,,
6478400,309,,
6478796,309,,
6479196,311,,
6479596,311,,
6479996,310,,
6480400,310,,
6480796,309,,
6481196,310,,
6481600,309,,
6482000,309,,
6482400,309,,
6482796,309,,
6483196,309,,
6483600,309,,
6483996,309,,
6484396,309,,
6484800,309,,
6485200,309,,
6485596,310,,
6486000,310,,
6486396,309,,
6486800,309,,
6487200,310,,
6487596,310,,
6488000,312,,
6488400,311,,
6488800,310,,
6489200,311,,
6489596,312,,
6490000,312,,
6490400,312,,
6490796,312,,
6491204,311,,
6491596,312,,
6492000,312,,
6492400,311,,
6492796,312,,
6493196,310,,
6493600,311,,
6493996,311,,
6494396,310,,
6494800,311,,
6495196,312,,
6495600,310,,
6495996,311,,
6496396,310,,
6496800,310,,
6497196,310,,
6497596,310,,
6497996,310,,
6498396,310,,
6498800,310,,
6499196,311,,
6499596,311,,
6500000,311,,
6500396,311,,
6500800,311,,
6501196,311,,
6501596,310,,
6502000,310,,
6502404,309,,
6502800,309,,
6503196,309,,
6503596,309,,
6504000,309,,
6504396,310,,
6504800,309,,
6505196,310,,
6505596,310,,
6506000,310,,
6506396,310,,
6506796,311,,
6507196,310,,
6507596,310,,
6508000,310,,
6508396,309,,
6508796,310,,
6509200,310,,
6509596,311,,
6509996,310,,
6510400,309,,
6510800,309,,
6511196,310,,
6511596,310,,
6511996,310,,
6512400,311,,
6512800,311,,
6513196,310,,
6513596,310,,
6513996,310,,
6514400,311,,
6514800,311,,
6515196,310,,
6515600,311,,
6516000,310,,
6516400,310,,
6516804,309,,
6517196,309,,
6517600,310,,
6518000,308,,
6518400,309,,
6518792,310,,
6519200,310,,
6519596,310,,
6519996,309,,
6520396,310,,
6520800,310,,
6521200,310,,
6521596,310,,
6521996,310,,
6522400,310,,
6522800,310,,
6523200,311,,
6523596,311,,
6523996,310,,
6524400,309,,
6524800,308,,
6525200,309,,
6525596,309,,
6525996,310,,
6526396,311,,
6526800,310,,
6527196,312,,
6527600,311,,
6527996,311,,
6528396,311,,
6528800,311,,
6529200,311,,
6529600,310,,
6529996,310,,
6530396,311,,
6530800,310,,
6531200,311,,
6531596,310,,
6531996,310,,
6532396,310,,
6532800,309,,
6533200,309,,
6533596,310,,
6534000,309,,
6534396,310,,
6534800,310,,
6535192,311,,
6535596,311,,
6536000,311,,
6536400,311,,
6536800,310,,
6537196,311,,
6537596,310,,
6538000,310,,
6538400,311,,
6538800,311,,
6539196,311,,
6539596,311,,
6540000,311,,
6540400,312,,
6540796,312,,
6541196,311,,
6541596,311,,
6542000,311,,
6542404,311,,
6542796,311,,
6543196,311,,
6543596,310,,
6544000,310,,
6544392,311,,
6544800,310,,
6545200,310,,
6545600,309,,
6545996,309,,
6546400,308,,
6546800,309,,
6547196,308,,
6547596,309,,
6547996,309,,
6548400,308,,
6548800,308,,
6549196,309,,
6549596,309,,
6549996,308,,
6550400,308,,
6550800,309,,
6551196,308,,
6551596,308,,
6552000,309,,
6552396,308,,
6552796,309,,
6553200,309,,
6553596,308,,
6553996,309,,
6554396,310,,
6554796,309,,
6555200,309,,
6555596,309,,
6555996,309,,
6556400,308,,
6556796,309,,
6557200,308,,
6557596,308,,
6557996,309,,
6558400,308,,
6558800,308,,
6559200,309,,
6559596,308,,
6559996,309,,
6560400,310,,
6560792,308,,
6561200,307,,
6561596,308,,
6561996,309,,
6562400,308,,
6562796,309,,
6563196,309,,
6563596,309,,
6563996,307,,
6564400,309,,
6564796,309,,
6565196,309,,
6565600,309,,
6565996,309,,
6566400,310,,
6566796,310,,
6567196,310,,
6567600,309,,
6568004,310,,
6568400,309,,
6568796,309,,
6569196,310,,
6569600,309,,
6569996,309,,
6570396,311,,
6570800,308,,
6571200,309,,
6571596,309,,
6572000,308,,
6572400,309,,
6572800,309,,
6573200,308,,
6573596,309,,
6574000,309,,
6574400,309,,
6574796,310,,
6575200,309,,
6575596,309,,
6576000,310,,
6576400,309,,
6576796,308,,
6577196,309,,
6577600,308,,
6577996,309,,
6578396,309,,
6578800,309,,
6579204,310,,
6579600,308,,
6579996,310,,
6580396,309,,
6580800,310,,
6581196,310,,
6581596,311,,
6581996,310,,
6582396,309,,
6582800,311,,
6583196,309,,
6583596,310,,
6583996,310,,
6584396,310,,
6584800,310,,
6585196,309,,
6585596,310,,
6586000,310,,
6586396,309,,
6586796,310,,
6587200,310,,
6587600,309,,
6587996,309,,
6588396,310,,
6588796,308,,
6589200,311,,
6589600,308,,
6589996,311,,
6590400,311,,
6590796,309,,
6591200,311,,
6591600,310,,
6591996,310,,
6592400,309,,
6592800,310,,
6593200,310,,
6593604,309,,
6593996,309,,
6594400,310,,
6594800,310,,
6595200,310,,
6595592,310,,
6596000,309,,
6596396,309,,
6596796,310,,
6597200,310,,
6597600,310,,
6598000,310,,
6598396,310,,
6598796,309,,
6599200,310,,
6599600,310,,
6600000,310,,
6600396,310,,
6600796,310,,
6601200,309,,
6601600,310,,
6602000,309,,
6602396,309,,
6602796,310,,
6603196,309,,
6603600,309,,
6604000,309,,
6604400,310,,
6604796,310,,
6605196,309,,
6605600,311,,
6606000,309,,
6606400,308,,
6606796,309,,
6607196,308,,
6607600,309,,
6608000,309,,
6608400,310,,
6608796,310,,
6609196,310,,
6609600,310,,
6610000,310,,
6610396,310,,
6610796,310,,
6611196,311,,
6611600,311,,
6611992,311,,
6612396,309,,
6612800,310,,
6613196,310,,
6613600,310,,
6613996,310,,
6614396,310,,
6614800,309,,
6615200,310,,
6615600,311,,
6615996,311,,
6616396,310,,
6616800,310,,
6617200,310,,
6617596,309,,
6617996,309,,
